
tweet_date,tweet_id,tweet_source,tweet_user,tweet_user_location,tweet_user_follower,tweet_user_friends,tweet_user_nstatuses,tweet_hashtags,tweet_mentions,tweet_text 
2019-05-30 08:49:20,1134018946258968576,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Bellysetiawan92 Zoemient12 NCemplux KhalishRanu radjabakti07 Yan1Hamd Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy selain nangis jg sampe terkapar dlm nestapaciyaaaatttttr
2019-05-30 08:49:18,1134018938877046785,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,YuliaIsQueen1 KhalishRanu NCemplux radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi,aku blm bisa followkena limit
2019-05-30 08:48:50,1134018818534019072,Twitter for Android,axdwin,,1175,1262,323,KamiDukungAnies DoaBersamaTragedi2122Mei,,bpn akan laporkan balik aktivis yang tuding prabowo dalang kericuhanbetawi stylemenurut ente nih ye ni laporan bakalan diproses apa kagak 
2019-05-30 08:48:48,1134018811605073920,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,YuliaIsQueen1 KhalishRanu NCemplux radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi,yeeetebak gambarkah
2019-05-30 08:48:25,1134018715245088768,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Saefullohtoto1 Bellysetiawan92 radjabakti07 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy g yakin bromengingat mang dudung ad d masa prtumbuhansulit klo no ny tetep sssstttt plis rahasia ni
2019-05-30 08:48:23,1134018708181901312,Twitter for Android,Cte_cute,,565,587,1907,DoaBersamaTragedi2122Mei,Morknight1 KhalishRanu Merissamoo11 Bellysetiawan92 Yan1Hamd Zoemient12 NCemplux Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi radjabakti07 YuliaIsQueen1,sibuk bikin rengginang ini
2019-05-30 08:48:10,1134018652913586177,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,NCemplux Cte_cute KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi YuliaIsQueen1,pdhl baru khan yak
2019-05-30 08:47:51,1134018572663918592,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,F41ryP1nk,proses tidak akan membohongi hasil hasil tak akan menghianati usaha 
2019-05-30 08:47:37,1134018513184575488,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,NCemplux Bellysetiawan92 KhalishRanu radjabakti07 Yan1Hamd Zoemient12 Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi YuliaIsQueen1 Merissamoo11,zopthy trutama dr s kribo yg durjana
2019-05-30 08:47:35,1134018504925990912,Twitter for Android,Cte_cute,,565,587,1907,DoaBersamaTragedi2122Mei,KhalishRanu Merissamoo11 Bellysetiawan92 Yan1Hamd Zoemient12 NCemplux Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi radjabakti07 YuliaIsQueen1,piss ️ ini candaaajadikan ngabuburit nya
2019-05-30 08:47:19,1134018438152589313,Twitter for Android,isna_danu,,448,425,1722,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,up lagi 
2019-05-30 08:47:15,1134018421098598403,Twitter for Android,NCemplux,,623,678,2151,DoaBersamaTragedi2122Mei,KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy wiwiedarjuna awasssshati2 ada pemborgolan lewat
2019-05-30 08:47:04,1134018374948671492,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Merissamoo11 Bellysetiawan92 KhalishRanu NCemplux radjabakti07 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi YuliaIsQueen1,mreka merasa bs kuasai smua raga munkin bisa mreka lupa pikiran n jiwa mana bs d kuasai
2019-05-30 08:47:00,1134018358297411585,Twitter for Android,srikandicyber,"Jakarta Barat, DKI Jakarta",5012,772,5395,DoaBersamaTragedi2122Mei,,kalau udah begini mau bilang apa lagiapapun penjelasan rezim untuk menghindari kesalahan tetap aja rakyat sengsaraau ah biar aja jadi makin keliatan kacaunya pengelolaan keuangan dan kebijakan yang diambil pada rezim ini 
2019-05-30 08:46:47,1134018302680809472,Twitter for iPhone,AlfariRudi,"Jakarta Capital Region, Indonesia",7716,7670,28046,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,VIVAcoid,imam mahdi islam rasa nusantara :see-no-evil_monkey: 
2019-05-30 08:46:40,1134018275275231232,Twitter for Android,AriSiswo2,Surabaya,1618,2630,1528,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,rizkikitri NggiluRidwan Rusydi_riau40 SusandraWardan1 Arlyanti2 Olivefender_mu _4_PS__RI_8_ TrisnaKSasmita kangyudis_ Riva1410 Rivi_Handayani F41ryP1nk MichelAdamNew yusronahqam riani_212 wisma_rini _doncorleone78_ Dzikra_deva Dody_Lucas__ zarazettirazr,berdoa yuk 
2019-05-30 08:46:17,1134018177778634752,Twitter for Android,NggiluRidwan,Manado-NorthSulawesi-Indonesia,2730,2973,8565,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,ikutan siap 
2019-05-30 08:45:57,1134018093951246336,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,KhalishRanu Cte_cute Merissamoo11 Bellysetiawan92 Yan1Hamd Zoemient12 NCemplux Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi radjabakti07 YuliaIsQueen1,ntah lahdia skrg sibukmunkin pula ad yg laen di titik titik ny jd g ngajak ngajak ni ssstttt ini rahasia
2019-05-30 08:45:52,1134018074628112384,Twitter for Android,Saefullohtoto1,,155,182,535,DoaBersamaTragedi2122Mei,Morknight1 Bellysetiawan92 radjabakti07 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,terakhir sebelum kena beri no 40 diatau karang no nya mungkin nambah 
2019-05-30 08:45:44,1134018038301319168,Twitter for Android,Malw1ka,Indonesia,5920,5656,10521,DoaBersamaTragedi2122Mei,LukmanKeieF Azkiakarim1 BrataWijaya27 MichelAdamNew,wacana itupernah ada 2010
2019-05-30 08:45:29,1134017975361519616,Twitter for Android,Boeds16,,909,1250,1508,DoaBersamaTragedi2122Mei,Zoemient12 NCemplux KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11,es buah ah
2019-05-30 08:45:21,1134017943753306112,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,doa dan usaha disertai kesabaran dan restu orangtua adalah kunci keberhasilan yang paling baik 
2019-05-30 08:45:15,1134017918696472577,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,cebong cebong juga  
2019-05-30 08:45:04,1134017872760455169,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Bellysetiawan92 KhalishRanu NCemplux radjabakti07 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi YuliaIsQueen1 Merissamoo11,yaallahmakin s kribo bgtusnguh mreka makin menguatkn militansi pejuang kheningan
2019-05-30 08:44:35,1134017749439541248,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,Bellysetiawan92 KhalishRanu NCemplux radjabakti07 Yan1Hamd Zoemient12 Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi YuliaIsQueen1,pdhl baru bikin:see-no-evil_monkey:
2019-05-30 08:44:15,1134017666773946369,Twitter for Android,no3sch3,Indonesia,325,217,346,DoaBersamaTragedi2122Mei,,siapa yang mau intervensi dan meneror pak
2019-05-30 08:44:08,1134017638596694017,Twitter for Android,Ales1780,,34,245,283,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp Ninot_nier,allah maha adil 
2019-05-30 08:44:07,1134017634373066754,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Zoemient12 NCemplux KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy tp janji klo ad s kribo d antrianjambakin y
2019-05-30 08:44:05,1134017622981242880,Twitter for Android,NggiluRidwan,Manado-NorthSulawesi-Indonesia,2730,2973,8565,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,aceh mau referendum alumni 115 perguruan tinggi sarankan jokowi mundur daripada indonesia hancur 
2019-05-30 08:44:03,1134017617964851203,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,aiek_esthreem,ketika kita tengah merasa dalam keputus asaan yang amat besar ingatlah tuhan yang memiliki beribu rencana indah di masa depan
2019-05-30 08:43:21,1134017440822616064,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 NCemplux Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy sriusbaru onni g ad s kribo kn skrg don
2019-05-30 08:42:33,1134017237193543681,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,NCemplux KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy ikut antri kolek ah 
2019-05-30 08:42:31,1134017231870877697,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Bellysetiawan92 radjabakti07 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy prtanyaan nybrp no sepatu mang dudung alhasil sy pun sdh lah relakan saja akun hilangbuat lagihilang lagibuat lagi
2019-05-30 08:42:28,1134017216297353217,Twitter for Android,NCemplux,,623,678,2151,DoaBersamaTragedi2122Mei,KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy wiwiedarjuna prikitiwww
2019-05-30 08:41:30,1134016973140971521,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,Bellysetiawan92 radjabakti07 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy setujuhindari konfrontasi langsung dg s kribobahayasssssstt ini rahasia y jgn sampe yg lain baca
2019-05-30 08:41:28,1134016964618346496,Twitter for Android,Heti52358436,,145,420,214,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,theLilySita L45K4R_Surajaya MichelAdamNew,oh gitu ya 
2019-05-30 08:41:20,1134016931332124673,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,radjabakti07,sabar bang
2019-05-30 08:41:11,1134016897161129984,Twitter for Android,su46760064,"Makasar, Indonesia",42,53,137,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,insya allah syahid 
2019-05-30 08:40:10,1134016638502621185,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RomitsuT,matt yang udah ngukur baju tapi di phpin tersinggung
2019-05-30 08:40:06,1134016624535752704,Twitter for Android,Morknight1,,423,316,895,DoaBersamaTragedi2122Mei,radjabakti07 Bellysetiawan92 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy paan saya mah lebih parahsmua akun down yg terakhir malah minta klarifikasi no tlp tetanga beda kelurahan namany mang dudungjelas sy g tau dan g kenal
2019-05-30 08:40:02,1134016606659497986,Twitter for Android,NCemplux,,623,678,2151,DoaBersamaTragedi2122Mei,KhalishRanu radjabakti07 Bellysetiawan92 Yan1Hamd Zoemient12 Qonstantiniyye lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin ayesha_evi HatiMandah Merissamoo11 Boeds16,zopthy wiwiedarjuna yg imut2 hrs sabarrrrrrntar kena iket lg hikz
2019-05-30 08:38:58,1134016335778680833,Twitter for Android,TrisnaKSasmita,"Kota Bandung, Jawa Barat",11597,4040,31676,DoaBersamaTragedi2122Mei,Arlyanti2 rizkikitri Rusydi_riau40 SusandraWardan1 Olivefender_mu _4_PS__RI_8_ kangyudis_ Riva1410 Rivi_Handayani F41ryP1nk MichelAdamNew yusronahqam riani_212 wisma_rini _doncorleone78_ Dzikra_deva Dody_Lucas__ zarazettirazr,lama juga nggak apa2 kok 
2019-05-30 08:37:37,1134015998359506944,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,julianafrd02,cocok buat iklan pembasmi hama wereng coklat
2019-05-30 08:37:27,1134015955284008961,Twitter for Android,AriSiswo2,Surabaya,1618,2630,1528,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,siap 
2019-05-30 08:37:04,1134015859674890241,Twitter for Android,isna_danu,,448,425,1722,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,semoga husnul khotimah 
2019-05-30 08:36:42,1134015766401970177,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,julianafrd02,kalau burung beo yg lihat ini mendadak gak bisa ngomong lagi
2019-05-30 08:36:23,1134015686353641472,Twitter for Android,ikaralov,Bumi Allah,741,838,736,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,semangat
2019-05-30 08:36:09,1134015629667622912,Twitter Web App,gemacan2,Fankrut,2797,185,6137,DoaBersamaTragedi2122Mei,,wahai kecebong ternyata kau lebih sudi bela sipit ketimbang membela sesama rakyatzaman boleh modrentetapi akal kalau rendahan maka selalu di jajah negara lainlihat apa yang di lakukan jokowi berikut ini 
